track1_pt,track1_eta,track1_phi,track2_pt,track2_eta,track2_phi,track3_pt,track3_eta,track3_phi,recoPt,recoEta,recoPhi,recoMass,3pmass
21.5,-2.43263030052,2.11012246485,8.59375,-2.37330245972,2.09977012482,2.244140625,-2.38740205765,2.11852604211,32.3366966248,-2.41414952278,2.1079416275,1.08553254604,0.884911889143
21.5,-2.43263030052,2.11012246485,8.59375,-2.37330245972,2.09977012482,2.244140625,-2.38740205765,2.11852604211,32.3366966248,-2.41414952278,2.1079416275,1.08553254604,0.884911889143
12.921875,-2.97775197029,-0.281649957875,11.484375,-2.98416090012,-0.287214948727,7.32421875,-3.0603351593,-0.283603720087,31.730922699,-2.99971199036,-0.28412643075,1.15234398841,1.07064794685
11.0546875,-2.27387309074,2.48445170053,7.16015625,-2.26032280922,2.42741662962,4.5,-2.36927390099,2.45524856985,22.7123641968,-2.289686203,2.46067166328,1.17082309723,1.08410128533
11.109375,-0.898159742355,-0.299424096844,8.8359375,-0.991180121899,-0.31905162078,7.11328125,-0.98239082098,-0.300010534148,27.0581932068,-0.951439261436,-0.305975914001,1.28654253483,1.21509997864
24.109375,-2.90157771111,1.4142028811,15.671875,-2.89040803909,1.45981088011,5.5,-2.85305333138,1.45375348389,45.2636833191,-2.89218115807,1.43478965759,1.31854259966,1.21493891848
24.109375,-2.90157771111,1.4142028811,15.671875,-2.89040803909,1.45981088011,5.5,-2.85305333138,1.45375348389,45.2636833191,-2.89218115807,1.43478965759,1.31854259966,1.21493891848
9.859375,1.04318368435,-2.72967215668,5.96875,1.06698811054,-2.69197842184,2.85546875,1.12613296509,-2.79949609164,18.6721153259,1.06429564953,-2.72826647758,0.961733937263,0.839312686332
16.609375,-1.52385020256,-0.625604458773,13.4921875,-1.57860040665,-0.647186985988,4.94140625,-1.59086883068,-0.587129304264,35.0326766968,-1.55487346649,-0.628505706787,1.32022571564,1.23166130356
22.171875,-2.13580727577,0.0129882377152,12.296875,-2.17645812035,0.00791119201433,6.01171875,-2.14880824089,-0.0536132936615,40.475440979,-2.15056967735,0.00156006985344,1.27985012531,1.18636053075
8.5546875,1.76592302322,0.24287735506,7.69921875,1.85088658333,0.221297087117,4.08984375,1.87725460529,0.236826021161,20.3472156525,1.82156360149,0.233473286033,1.07802677155,0.985543585775
25.15625,0.218817710876,1.21175536435,1.712890625,0.203436389565,1.12571229612,0.88330078125,0.268257707357,1.15355948951,27.7403678894,0.219454050064,1.20457983017,1.18536162376,0.682716790669
16.515625,1.73131501675,-2.0297502232,6.7890625,1.78075504303,-2.07955718837,0.79443359375,1.75054168701,-2.06579340482,24.0871315002,1.74640703201,-2.04493665695,1.12377548218,0.761617794479
13.6328125,-3.0312204361,-0.434973477219,8.4921875,-2.96511745453,-0.442297500752,1.50390625,-2.95925784111,-0.468184825557,23.6268978119,-3.00347852707,-0.43970516324,1.02806746959,0.806289697997
13.6328125,-3.0312204361,-0.434973477219,8.4921875,-2.96511745453,-0.442297500752,1.50390625,-2.95925784111,-0.468184825557,23.6268978119,-3.00347852707,-0.43970516324,1.02806746959,0.806289697997
34.3125,0.407422095537,-0.398547606175,12.8515625,0.399914562702,-0.412316516099,5.7578125,0.383800774813,-0.342883256443,52.9114875793,0.403053075075,-0.395829945803,1.22255706787,1.09840888514
11.3203125,0.342783898115,2.80281910458,10.1484375,0.252876371145,2.81033872695,2.984375,0.277413249016,2.86102158422,24.4476070404,0.297860562801,2.81302833557,1.24107515812,1.13605378367
11.3203125,0.342783898115,2.80281910458,10.1484375,0.252876371145,2.81033872695,2.984375,0.277413249016,2.86102158422,24.4476070404,0.297860562801,2.81302833557,1.24107515812,1.13605378367
22.09375,-1.74669635296,-1.03323427344,14.6640625,-1.7084261179,-1.05178921382,13.2421875,-1.73058259487,-1.0114559905,49.9899902344,-1.73148238659,-1.03291344643,1.18255865574,1.10091603215
19.375,0.695455789566,2.00250193736,5.625,0.730796217918,1.94635016489,4.95703125,0.756248652935,1.96421819609,29.9484806061,0.712585568428,1.98564302921,1.11824989319,1.00122099386
19.375,0.695455789566,2.00250193736,5.625,0.730796217918,1.94635016489,4.95703125,0.756248652935,1.96421819609,29.9484806061,0.712585568428,1.98564302921,1.11824989319,1.00122099386
29.875,-0.156559959054,2.2067082813,10.3984375,-0.164799958467,2.24586822053,1.6083984375,-0.154179513454,2.22741781881,41.8698005676,-0.158582776785,2.21720576286,1.06723463535,0.72517485762
10.6640625,2.78896450996,-1.11057988618,9.1171875,2.82229065895,-1.03714215583,3.34375,2.81643128395,-1.10960716011,23.1043357849,2.80683517456,-1.08151566982,1.02205228806,0.905597283741
12.6484375,-2.82613611221,-1.99898606814,12.546875,-2.79958486557,-1.98043233506,3.9453125,-2.88308358192,-1.91959223324,29.1292095184,-2.82316827774,-1.98027324677,1.18182766438,1.08225472728
30.46875,-1.84118163586,2.11715491876,7.44140625,-1.78002262115,2.15202009785,6.2421875,-1.79998171329,2.14362157869,44.1508903503,-1.82548081875,2.12674021721,1.37652635574,1.26562100115
24.546875,2.54707479477,2.47370799334,5.63671875,2.47437977791,2.49207002327,5.0703125,2.58369708061,2.42253686873,35.2420196533,2.54137349129,2.4692902565,1.42739713192,1.32322987983
24.546875,2.54707479477,2.47370799334,5.63671875,2.47437977791,2.49207002327,5.0703125,2.58369708061,2.42253686873,35.2420196533,2.54137349129,2.4692902565,1.42739713192,1.32322987983
11.6015625,-2.79830312729,2.39919508235,8.5703125,-2.73165082932,2.35300045504,3.39453125,-2.7750480175,2.39284346894,23.5600795746,-2.77145648003,2.38146710396,1.0036008358,0.881975399447
64.5625,0.581560730934,-0.873073669539,11.078125,0.583208739758,-0.858814430835,4.54296875,0.566911816597,-0.856375936605,80.2128143311,0.58104121685,-0.870157957077,0.904148399829,0.552945519624
64.5625,0.581560730934,-0.873073669539,11.078125,0.583208739758,-0.858814430835,4.54296875,0.566911816597,-0.856375936605,80.2128143311,0.58104121685,-0.870157957077,0.904148399829,0.552945519624
18.5625,0.946134805679,2.43982000192,12.0703125,0.898525953293,2.41101202811,9.7890625,0.905484199524,2.41130323782,40.4241142273,0.92231118679,2.42429995537,1.15601456165,1.07129342577
18.5625,0.946134805679,2.43982000192,12.0703125,0.898525953293,2.41101202811,9.7890625,0.905484199524,2.41130323782,40.4241142273,0.92231118679,2.42429995537,1.15601456165,1.07129342577
15.0859375,-2.09002971649,-0.995928176595,4.0078125,-2.01568651199,-0.971609241879,3.05078125,-2.18176817894,-1.02766491735,22.1407852173,-2.09033274651,-0.995869219303,1.2060546875,1.08649806088
15.0859375,-2.09002971649,-0.995928176595,4.0078125,-2.01568651199,-0.971609241879,3.05078125,-2.18176817894,-1.02766491735,22.1407852173,-2.09033274651,-0.995869219303,1.2060546875,1.08649806088
20.125,0.312936782837,0.924637070813,6.78125,0.313669234514,0.890455415161,5.44140625,0.372264772654,0.891825920986,32.3396339417,0.323210567236,0.911950170994,1.01476275921,0.888680281458
15.4765625,3.38499093056,-0.367002780041,8.90625,3.41996526718,-0.314561480083,7.4296875,3.44083976746,-0.379209485486,31.8073005676,3.40849590302,-0.355201333761,1.19180977343,1.10849886651
15.4765625,3.38499093056,-0.367002780041,8.90625,3.41996526718,-0.314561480083,7.4296875,3.44083976746,-0.379209485486,31.8073005676,3.40849590302,-0.355201333761,1.19180977343,1.10849886651
42.71875,-2.71773433685,0.625507126127,22.9375,-2.72048091888,0.617791882568,13.2421875,-2.75124359131,0.630586407957,78.899307251,-2.72425961494,0.62410569191,1.1282237768,1.02603926973
42.71875,-2.71773433685,0.625507126127,22.9375,-2.72048091888,0.617791882568,13.2421875,-2.75124359131,0.630586407957,78.899307251,-2.72425961494,0.62410569191,1.1282237768,1.02603926973
20.9375,0.627521574497,-2.95360635671,9.828125,0.65205848217,-2.98925061995,2.419921875,0.565446972847,-2.91160847505,33.1894607544,0.630506336689,-2.96109080315,1.16884410381,0.995883873412
18.46875,2.67744994164,-2.47751659921,12.0,2.65309619904,-2.48904003777,10.859375,2.62251663208,-2.50486093236,41.3169174194,2.65623664856,-2.48801326752,1.12053847311,1.03474122068
14.71875,-2.30042409897,0.272566251056,10.125,-2.35096287727,0.266120452748,7.6640625,-2.36066770554,0.235555328628,32.5022163391,-2.33082962036,0.261857062578,1.10314333439,1.01525524912
11.015625,-1.81719410419,2.20817392313,8.75,-1.82634973526,2.15348275154,6.5234375,-1.82341992855,2.13229029677,26.2772960663,-1.82231354713,2.1711332798,0.959986209867,0.85954400662
13.0546875,-0.51014739275,-2.27057644423,10.5546875,-0.530655860901,-2.2201859667,9.2890625,-0.534684300423,-2.26022424468,32.8945960999,-0.523820519447,-2.25150799751,0.912093520164,0.807775436785
20.828125,2.64467310905,-0.714962788431,10.7421875,2.68752098083,-0.738304689674,2.634765625,2.70509958267,-0.779902923954,34.2006568909,2.66324615479,-0.727306783199,1.16433000564,1.01105579579
20.828125,2.64467310905,-0.714962788431,10.7421875,2.68752098083,-0.738304689674,2.634765625,2.70509958267,-0.779902923954,34.2006568909,2.66324615479,-0.727306783199,1.16433000564,1.01105579579
15.078125,1.09518718719,2.7706908504,6.84375,1.06479084492,2.69949793463,6.62890625,1.02999973297,2.69529871444,28.5331039429,1.07362258434,2.73613619804,1.36887896061,1.29096859822
21.09375,-3.27091288567,2.3241925101,4.3203125,-3.37327194214,2.31862318967,2.626953125,-3.36613059044,2.34587611978,28.0476131439,-3.2965939045,2.32536125183,1.35402274134,1.22323800653
16.984375,-2.26361894608,-2.15299616139,9.4765625,-2.2486038208,-2.15221301976,3.05859375,-2.26966166496,-2.08277526088,29.5169010162,-2.25971245766,-2.14548659325,0.853261888022,0.668494985925
16.984375,-2.26361894608,-2.15299616139,9.4765625,-2.2486038208,-2.15221301976,3.05859375,-2.26966166496,-2.08277526088,29.5169010162,-2.25971245766,-2.14548659325,0.853261888022,0.668494985925
13.1484375,-0.600787401199,-2.27467944987,7.42578125,-0.619098484516,-2.28815447901,4.41015625,-0.586870908737,-2.37887900163,24.9643821716,-0.604267776012,-2.29708552361,1.09869790077,0.997048645215
15.5859375,-1.98492383957,-2.56707134917,8.515625,-1.91515851021,-2.57088036779,3.337890625,-1.99920654297,-2.56990558424,27.4371337891,-1.96560227871,-2.56857180595,1.055534482,0.927442121572
16.359375,-0.0668355375528,1.24476396946,14.6875,-0.0183111056685,1.2196667883,8.0390625,-0.0640888735652,1.21634688265,39.0833244324,-0.0481143817306,1.22949373722,1.12472522259,1.03594310521
20.53125,2.33942675591,0.268660069688,9.59375,2.36103391647,0.284577961069,3.7578125,2.34455394745,0.370809519222,33.8690261841,2.34659123421,0.284449160099,1.22611451149,1.10722586958
20.53125,2.33942675591,0.268660069688,9.59375,2.36103391647,0.284577961069,3.7578125,2.34455394745,0.370809519222,33.8690261841,2.34659123421,0.284449160099,1.22611451149,1.10722586958
12.359375,-1.17923521996,-2.01773817877,10.921875,-1.17685472965,-2.00387066612,2.541015625,-1.10342717171,-1.9334613371,25.817949295,-1.17124128342,-2.00357818604,1.00668096542,0.847020989868
14.6953125,-0.302133232355,2.18727440533,8.609375,-0.257454156876,2.15602392143,7.99609375,-0.339121669531,2.14459559377,31.292881012,-0.299543321133,2.16777729988,1.18680500984,1.10422697992
27.71875,0.777306437492,-0.366710776745,11.671875,0.728781998158,-0.38497185483,11.140625,0.731711804867,-0.383313370167,50.5208740234,0.756280303001,-0.374570757151,1.34630858898,1.26431435983
13.34375,-2.1612598896,-0.679318385052,3.955078125,-2.21033358574,-0.742798592239,3.701171875,-2.19293808937,-0.803835825229,20.9730243683,-2.1774456501,-0.713203132153,1.20479536057,1.10135353679
13.34375,-2.1612598896,-0.679318385052,3.955078125,-2.21033358574,-0.742798592239,3.701171875,-2.19293808937,-0.803835825229,20.9730243683,-2.1774456501,-0.713203132153,1.20479536057,1.10135353679
23.96875,-0.013367107138,2.24225551869,12.2890625,0.00695822015405,2.27907427148,1.81640625,-0.081667535007,2.23190964477,38.0785102844,-0.0100359758362,2.25368523598,1.20508539677,0.976664291254
15.8203125,0.204168826342,-0.0208984568493,3.248046875,0.187139496207,0.0277382269747,2.84765625,0.243720814586,0.0713923222894,21.9068927765,0.206942170858,-0.00168708118144,0.971820890903,0.798505002518
32.59375,-2.57325959206,-0.747484089546,11.234375,-2.61006498337,-0.749631429657,7.85546875,-2.56428718567,-0.703047582063,51.6723632812,-2.58011960983,-0.741192519665,1.28514671326,1.18335331796
9.8671875,-2.55861091614,0.618379271331,9.3828125,-2.54707479477,0.544839831457,5.11328125,-2.5712454319,0.50274777156,24.3372173309,-2.55797481537,0.565773367882,1.22365188599,1.14354944555
15.3515625,-1.89831233025,1.0837238626,12.6875,-1.861140728,1.05091171943,3.595703125,-1.92138433456,1.00129738051,31.6287403107,-1.88656234741,1.0612206459,1.19052529335,1.07746785475
15.3515625,-1.89831233025,1.0837238626,12.6875,-1.861140728,1.05091171943,3.595703125,-1.92138433456,1.00129738051,31.6287403107,-1.88656234741,1.0612206459,1.19052529335,1.07746785475
17.6875,1.38834798336,0.172564403017,6.2109375,1.34549999237,0.190339424019,2.359375,1.3982360363,0.263578120217,26.249464035,1.37959384918,0.184963867068,1.01635718346,0.839811708758
13.09375,-1.02066099644,1.44691982944,7.66796875,-1.0803552866,1.46840544745,5.71484375,-1.0607624054,1.48471160709,26.4746894836,-1.04692745209,1.46127963066,0.925087213516,0.81234937496
14.5859375,3.22275471687,-2.33444709975,7.5,3.16287732124,-2.3686283735,2.935546875,3.15115809441,-2.39226387823,25.016456604,3.19714426994,-2.35146927834,1.08156585693,0.947693398334
23.953125,1.66704308987,1.22054464577,14.03125,1.64525282383,1.22757719023,8.4140625,1.66905725002,1.1676149054,46.3911628723,1.66106796265,1.21309304237,1.20028197765,1.11030912656
23.953125,1.66704308987,1.22054464577,14.03125,1.64525282383,1.22757719023,8.4140625,1.66905725002,1.1676149054,46.3911628723,1.66106796265,1.21309304237,1.20028197765,1.11030912656
28.890625,3.20957064629,0.169146115852,7.64453125,3.14200258255,0.177448089896,5.03125,3.1648914814,0.204109732238,41.5708770752,3.1921942234,0.174935460091,1.35861957076,1.24067807304
19.953125,-2.16821813583,1.23441218069,7.16015625,-2.17902159691,1.28675658209,6.51171875,-2.13653969765,1.32249992123,33.6070594788,-2.16506576538,1.26259124279,1.38456451893,1.29987551613
20.15625,2.19385361671,-1.60317433648,6.03125,2.13580727577,-1.62553625309,3.541015625,2.20191049576,-1.55542136852,29.724779129,2.18354177475,-1.60203325748,1.06111049652,0.914424451555
20.15625,2.19385361671,-1.60317433648,6.03125,2.13580727577,-1.62553625309,3.541015625,2.20191049576,-1.55542136852,29.724779129,2.18354177475,-1.60203325748,1.06111049652,0.914424451555
13.5703125,-1.66154968739,1.86695086516,7.10546875,-1.61778616905,1.80942886716,3.50390625,-1.60625016689,1.86147983309,24.1689434052,-1.64119958878,1.84927272797,0.980679631233,0.849281187397
11.171875,0.40449231863,1.81724210585,6.7890625,0.419324308634,1.82485889592,0.50537109375,0.407238990068,1.75444312081,18.4634170532,0.410037875175,1.8182952404,0.920484125614,0.246765916354
10.4609375,-3.6034424305,-2.54636599645,9.78125,-3.55803084373,-2.51199178403,6.71875,-3.5274515152,-2.57664277471,26.9518737793,-3.56879067421,-2.54145264626,1.1501677036,1.06698801883
10.4609375,-3.6034424305,-2.54636599645,9.78125,-3.55803084373,-2.51199178403,6.71875,-3.5274515152,-2.57664277471,26.9518737793,-3.56879067421,-2.54145264626,1.1501677036,1.06698801883
16.5625,-1.21512496471,0.848365134446,13.59375,-1.17099523544,0.812426444711,10.578125,-1.18070006371,0.798558623252,40.7245864868,-1.19181239605,0.823425233364,1.26182174683,1.18855570968
20.96875,-1.57786798477,-1.2537497171,16.84375,-1.56907868385,-1.25638546185,8.2265625,-1.62053287029,-1.2103873541,46.0269927979,-1.58249902725,-1.24695789814,1.23782122135,1.15245782871
12.984375,1.65202796459,-1.42143086306,9.671875,1.67839598656,-1.3650797045,8.171875,1.691213727,-1.39037573635,30.8166446686,1.67106306553,-1.39554214478,0.998421490193,0.902679007378
15.7734375,3.13852357864,-0.776489221299,8.0546875,3.05594038963,-0.790452638771,7.96484375,3.14273500443,-0.780005489053,31.7952651978,3.11927247047,-0.780917167664,1.25737762452,1.1773379837
15.7734375,3.13852357864,-0.776489221299,8.0546875,3.05594038963,-0.790452638771,7.96484375,3.14273500443,-0.780005489053,31.7952651978,3.11927247047,-0.780917167664,1.25737762452,1.1773379837
38.375,-1.40775775909,-2.97411467252,6.85546875,-1.37424850464,-2.93426800371,1.953125,-1.41563153267,-2.97001742653,47.1917037964,-1.40343677998,-2.96819591522,1.17833065986,0.871222931868
17.203125,-1.18930625916,-0.755784241906,6.3515625,-1.20340585709,-0.697483765841,2.640625,-1.16788232327,-0.682927307617,26.1908016205,-1.19094288349,-0.734347820282,0.993629157543,0.82438279956
17.203125,-1.18930625916,-0.755784241906,6.3515625,-1.20340585709,-0.697483765841,2.640625,-1.16788232327,-0.682927307617,26.1908016205,-1.19094288349,-0.734347820282,0.993629157543,0.82438279956
12.921875,3.34269237518,-0.957158904055,12.78125,3.29874563217,-1.00852768535,4.0390625,3.36960959435,-0.988211359673,29.7323436737,3.32803487778,-0.983462929726,1.16308832167,1.05996937425
28.9375,-0.00402844324708,-3.12431440723,13.6484375,-0.0208746604621,-3.09696865054,3.544921875,0.0413830988109,3.14081584098,46.1159896851,-0.0055920407176,-3.11760425568,1.13580012321,0.96939861739
28.9375,-0.00402844324708,-3.12431440723,13.6484375,-0.0208746604621,-3.09696865054,3.544921875,0.0413830988109,3.14081584098,46.1159896851,-0.0055920407176,-3.11760425568,1.13580012321,0.96939861739
17.609375,-3.38920259476,0.162114876772,13.2890625,-3.41850042343,0.18291648205,10.3203125,-3.37125778198,0.154691286327,41.2135620117,-3.39445328712,0.166949659586,0.985196530762,0.886610967617
9.4453125,-1.24497210979,0.517106672925,4.59375,-1.23343610764,0.515540977303,4.5,-1.28104496002,0.421397423148,18.527973175,-1.25173223019,0.493508458138,0.936448514462,0.824735191261
8.7265625,-0.407971441746,-1.85240142199,6.8515625,-0.436719864607,-1.76138043919,4.78515625,-0.392407000065,-1.87339915277,20.3431434631,-0.414466887712,-1.82673156261,1.11136257648,1.02387493994
13.1171875,2.71553707123,2.53620955402,7.99609375,2.71132540703,2.47780868467,4.9375,2.70235300064,2.44948690034,26.0363636017,2.71247220039,2.50184941292,1.04797637462,0.944659627141
13.1171875,2.71553707123,2.53620955402,7.99609375,2.71132540703,2.47780868467,4.9375,2.70235300064,2.44948690034,26.0363636017,2.71247220039,2.50184941292,1.04797637462,0.944659627141
9.984375,0.139164403081,0.100685683778,6.28515625,0.172490611672,0.115337100241,6.1171875,0.0313119925559,0.0672856176276,22.3850421906,0.119255922735,0.0956594944,1.37928473949,1.31102265847
9.984375,0.139164403081,0.100685683778,6.28515625,0.172490611672,0.115337100241,6.1171875,0.0313119925559,0.0672856176276,22.3850421906,0.119255922735,0.0956594944,1.37928473949,1.31102265847
18.375,3.05063009262,-3.13046723108,11.078125,3.03250217438,3.12167828023,6.41015625,3.08066034317,-3.08974113701,35.85131073,3.05084609985,-3.13278079033,1.14229893683,1.04636356755
7.94921875,2.19660019875,2.57429619959,7.56640625,2.10998868942,2.49128570233,2.783203125,2.11877799034,2.42858631198,18.270318985,2.15118646622,2.51780796051,1.33359122276,1.24621100258
10.34375,1.20010983944,0.665351400375,8.609375,1.20670187473,0.63576275295,7.84765625,1.24094367027,0.576386027229,26.7824707031,1.2148720026,0.629808247089,1.16353213787,1.08471750466
10.34375,1.20010983944,0.665351400375,8.609375,1.20670187473,0.63576275295,7.84765625,1.24094367027,0.576386027229,26.7824707031,1.2148720026,0.629808247089,1.16353213787,1.08471750466
12.0703125,-0.401196330786,2.37810072745,8.9453125,-0.473891407251,2.42272911571,3.626953125,-0.487075418234,2.44548756923,24.6295490265,-0.440701305866,2.40420436859,1.24491667747,1.15329676535
20.140625,-1.02798545361,-2.37409640163,7.609375,-1.00363171101,-2.3927475493,7.25,-1.07998895645,-2.35524615053,34.9969825745,-1.03378450871,-2.37425112724,1.09865808487,0.99521982507
10.390625,1.91552472115,0.322958155361,9.15625,1.84649193287,0.338583505491,7.98828125,1.83495593071,0.301668136676,27.5365581512,1.86992478371,0.321987956762,1.15759348869,1.07838186024
15.6484375,-3.28043460846,0.423841683291,12.828125,-3.3027741909,0.448354290266,10.6875,-3.3408613205,0.401087393196,39.1596565247,-3.30475616455,0.425655066967,1.26526057721,1.19305993947
15.921875,-3.33207201958,0.387218249407,2.8125,-3.31083106995,0.277941659451,1.013671875,-3.28904080391,0.338008233019,19.7324867249,-3.32772636414,0.369190394878,1.09201395511,0.796877405657
30.34375,2.76808977127,1.81597307923,5.73828125,2.76039910316,1.79468199295,5.4765625,2.7816400528,1.87525438771,41.5493278503,2.76900148392,1.82084572315,1.11234581472,0.960027250652
19.203125,2.22223567963,1.49067107035,10.28125,2.20191049576,1.44731080152,9.296875,2.19202256203,1.44711551807,38.7702941895,2.20992422104,1.46873557568,1.07721197606,0.981662442318
19.203125,2.22223567963,1.49067107035,10.28125,2.20191049576,1.44731080152,9.296875,2.19202256203,1.44711551807,38.7702941895,2.20992422104,1.46873557568,1.07721197606,0.981662442318
23.046875,0.0836817547679,-0.301766597676,15.65625,0.0476088747382,-0.280965002468,3.91796875,0.0208746604621,-0.248838220171,42.6117553711,0.0646267682314,-0.28929233551,1.28279042244,1.15847740855
12.75,-2.01806688309,2.11773962673,8.6484375,-1.99645984173,2.19909161002,3.16796875,-1.9283425808,2.1864895988,24.5473098755,-2.00007224083,2.15521764755,1.2973805666,1.19524018002
12.75,-2.01806688309,2.11773962673,8.6484375,-1.99645984173,2.19909161002,3.16796875,-1.9283425808,2.1864895988,24.5473098755,-2.00007224083,2.15521764755,1.2973805666,1.19524018002
18.453125,2.99771118164,1.35472946638,9.2109375,3.0526444912,1.39242635894,5.16015625,3.04641866684,1.35267604876,32.8134880066,3.0212392807,1.36499857903,1.13243734838,1.02851203215
8.140625,0.237128823996,-1.99742544453,7.5546875,0.160405293107,-1.99254260587,5.125,0.281807929277,-1.95719051181,20.8204021454,0.220534995198,-1.98576641083,1.14682209492,1.06499828257
8.140625,0.237128823996,-1.99742544453,7.5546875,0.160405293107,-1.99254260587,5.125,0.281807929277,-1.95719051181,20.8204021454,0.220534995198,-1.98576641083,1.14682209492,1.06499828257
12.2890625,2.38721895218,2.03180106476,11.9765625,2.34253978729,1.97408284661,3.5546875,2.32807397842,2.06246268197,27.8006668091,2.36123967171,2.01091575623,1.25193691254,1.14855857316
9.4375,2.96603298187,-0.355673887666,5.71875,2.90231013298,-0.437515059143,3.4921875,3.01858568192,-0.372762506152,18.6369667053,2.95781421661,-0.38396319747,1.11250460147,1.01745050977
15.8984375,-2.72743916512,-2.59168015088,9.203125,-2.76223039627,-2.55027211886,8.5,-2.75984978676,-2.58006043886,33.5941352844,-2.74539065361,-2.57741928101,0.919667005548,0.81118839904
15.8984375,-2.72743916512,-2.59168015088,9.203125,-2.76223039627,-2.55027211886,8.5,-2.75984978676,-2.58006043886,33.5941352844,-2.74539065361,-2.57741928101,0.919667005548,0.81118839904
19.765625,-0.325022131205,-1.12454654511,9.5625,-0.301217675209,-1.12698859776,3.384765625,-0.277230143547,-1.15384664575,32.7173728943,-0.313171863556,-1.12829995155,0.805837154388,0.600395752641
21.046875,-1.94628739357,-2.29460097642,12.5859375,-1.92577898502,-2.24704223979,9.0703125,-1.94152653217,-2.25778281308,42.6928405762,-1.93945848942,-2.27273464203,1.10106897354,1.00747753535
21.046875,-1.94628739357,-2.29460097642,12.5859375,-1.92577898502,-2.24704223979,9.0703125,-1.94152653217,-2.25778281308,42.6928405762,-1.93945848942,-2.27273464203,1.10106897354,1.00747753535
14.375,0.637958943844,-1.97174056756,10.6875,0.68135625124,-2.00933770355,1.4794921875,0.717612206936,-1.90337176656,26.5314998627,0.660297036171,-1.98304927349,1.16649961472,0.969060783131
13.0859375,3.37253952026,1.67368462805,6.8671875,3.40202021599,1.74888300056,6.43359375,3.4216132164,1.69634231729,26.3750724792,3.39285755157,1.69877779484,1.07933962343,0.985357613032
13.0859375,3.37253952026,1.67368462805,6.8671875,3.40202021599,1.74888300056,6.43359375,3.4216132164,1.69634231729,26.3750724792,3.39285755157,1.69877779484,1.07933962343,0.985357613032
14.8203125,1.68041014671,-1.4636183348,5.08984375,1.70476388931,-1.5052198058,3.994140625,1.61027860641,-1.51606434711,23.8944473267,1.67460238934,-1.48123466969,1.02861130238,0.901851486701
